"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"65" "X" 0.06 -0.33 0 1 1 2666.66666666667 1 5 Inf 5 1000 436 5
"66" "X" 0.06 -0.99 0 0 1 2666.66666666667 1 5 Inf 5 1000 497 5
"67" "X" 0.06 -0.66 0 1 1 2666.66666666667 1 5 Inf 5 1000 468 5
"68" "X" 0.006 -0.61875 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 363 5
"69" "X" 0.06 -0.28875 0 1 0 2666.66666666667 1 5 Inf 5 1000 430 5
"70" "X" 0.006 -0.99 0 1 0 2666.66666666667 1 5 Inf 5 1000 398 5
"71" "X" 0.006 -0.37125 0 1 0 2666.66666666667 1 5 Inf 5 1000 338 5
"72" "X" 0.06 -0.37125 0 1 0 2666.66666666667 1 5 Inf 5 1000 438 5
"73" "X" 0.006 -0.78375 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 379 5
"74" "X" 0.006 -0.78375 0 1 0 2666.66666666667 1 5 Inf 5 1000 378 5
"75" "X" 0.006 -0.12375 0 1 1 2666.66666666667 1 5 Inf 5 1000 316 5
"76" "X" 0.06 -0.12375 0 1 0 2666.66666666667 1 5 Inf 5 1000 414 5
"77" "X" 0.006 -0.70125 0 1 0 2666.66666666667 1 5 Inf 5 1000 370 5
"78" "X" 0.006 -0.66 0 1 1 2666.66666666667 1 5 Inf 5 1000 368 5
"79" "X" 0.06 -0.9075 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 491 5
"80" "X" 0.006 -0.165 0 1 1 2666.66666666667 1 5 Inf 5 1000 320 5
"81" "X" 0.06 -0.20625 0 0 1 2666.66666666667 1 5 Inf 5 1000 421 5
"82" "X" 0.06 -0.94875 0 1 1 2666.66666666667 1 5 Inf 5 1000 496 5
"83" "X" 0.06 0 0 1 1 2666.66666666667 1 5 Inf 5 1000 404 5
"84" "X" 0.006 -0.9075 0 1 1 2666.66666666667 1 5 Inf 5 1000 392 5
"85" "X" 0.006 -0.04125 0 1 1 2666.66666666667 1 5 Inf 5 1000 308 5
"86" "X" 0.06 -0.9075 0 1 1 2666.66666666667 1 5 Inf 5 1000 492 5
"87" "X" 0.006 -0.78375 0 0 1 2666.66666666667 1 5 Inf 5 1000 377 5
"88" "X" 0.006 -0.33 0 0 1 2666.66666666667 1 5 Inf 5 1000 333 5
"89" "X" 0.006 -0.165 0 0 1 2666.66666666667 1 5 Inf 5 1000 317 5
"90" "X" 0.06 -0.94875 0 0 1 2666.66666666667 1 5 Inf 5 1000 493 5
"91" "X" 0.06 -0.0825 0 1 1 2666.66666666667 1 5 Inf 5 1000 412 5
"92" "X" 0.006 -0.4125 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 343 5
"93" "X" 0.006 -0.66 0 1 0 2666.66666666667 1 5 Inf 5 1000 366 5
"94" "X" 0.006 -0.70125 0 0 1 2666.66666666667 1 5 Inf 5 1000 369 5
"95" "X" 0.006 -0.61875 0 0 1 2666.66666666667 1 5 Inf 5 1000 361 5
"96" "X" 0.06 -0.20625 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 423 5
"97" "X" 0.06 -0.5775 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 459 5
"98" "X" 0.006 -0.53625 0 1 1 2666.66666666667 1 5 Inf 5 1000 356 5
"99" "X" 0.06 -0.28875 0 0 1 2666.66666666667 1 5 Inf 5 1000 429 5
"100" "X" 0.006 -0.20625 0 1 0 2666.66666666667 1 5 Inf 5 1000 322 5
"101" "X" 0.006 -0.94875 0 1 0 2666.66666666667 1 5 Inf 5 1000 394 5
"102" "X" 0.06 -0.94875 0 1 0 2666.66666666667 1 5 Inf 5 1000 494 5
"103" "X" 0.006 -0.04125 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 307 5
"104" "X" 0.006 -0.99 0 0 1 2666.66666666667 1 5 Inf 5 1000 397 5
"105" "X" 0.006 -0.9075 0 1 0 2666.66666666667 1 5 Inf 5 1000 390 5
"106" "X" 0.06 -0.2475 0 1 0 2666.66666666667 1 5 Inf 5 1000 426 5
"107" "X" 0.06 -0.70125 0 1 0 2666.66666666667 1 5 Inf 5 1000 470 5
"108" "X" 0.06 -0.825 0 1 0 2666.66666666667 1 5 Inf 5 1000 482 5
"109" "X" 0.006 -0.0825 0 0 1 2666.66666666667 1 5 Inf 5 1000 309 5
"110" "X" 0.006 -0.825 0 1 1 2666.66666666667 1 5 Inf 5 1000 384 5
"111" "X" 0.06 -0.70125 0 1 1 2666.66666666667 1 5 Inf 5 1000 472 5
"112" "X" 0.006 -0.94875 0 1 1 2666.66666666667 1 5 Inf 5 1000 396 5
"113" "X" 0.006 -0.165 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 319 5
"114" "X" 0.06 -0.61875 0 0 1 2666.66666666667 1 5 Inf 5 1000 461 5
"115" "X" 0.06 -0.78375 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 479 5
"116" "X" 0.06 -0.04125 0 0 1 2666.66666666667 1 5 Inf 5 1000 405 5
"117" "X" 0.06 0 0 1 0 2666.66666666667 1 5 Inf 5 1000 402 5
"118" "X" 0.06 -0.33 0 1 0 2666.66666666667 1 5 Inf 5 1000 434 5
"119" "X" 0.06 0 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 403 5
"120" "X" 0.06 -0.45375 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 447 5
"121" "X" 0.06 -0.04125 0 1 1 2666.66666666667 1 5 Inf 5 1000 408 5
"122" "X" 0.06 -0.04125 0 1 0 2666.66666666667 1 5 Inf 5 1000 406 5
