"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"62" "C" 0.04 -0.2475 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 21555 5
"63" "C" 0.004 -0.825 0.01 1 1 4000 1 5 4.60517018598809 5 1000 21002 5
"64" "C" 0.04 -0.70125 0.95875 0 1 4000 1 5 0.042124926300671 5 1000 22147 5
"65" "C" 0.04 -0.37125 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 21729 5
"66" "C" 0.04 -0.825 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 22255 5
"67" "C" 0.04 -0.99 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 22471 5
"68" "C" 0.04 -0.78375 0.67 0 1 4000 1 5 0.400477566597125 5 1000 22233 5
"69" "C" 0.004 -0.7425 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 20943 5
"70" "C" 0.04 -0.7425 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 22162 5
"71" "C" 0.04 -0.99 0.05125 0 1 4000 1 5 2.97103966096362 5 1000 22453 5
"72" "C" 0.004 -0.20625 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 20254 5
"73" "C" 0.004 -0.99 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 21222 5
"74" "C" 0.04 -0.70125 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22104 5
"75" "C" 0.04 -0.99 0.95875 0 1 4000 1 5 0.042124926300671 5 1000 22497 5
"76" "C" 0.004 -0.37125 0.34 0 1 4000 1 5 1.07880966137193 5 1000 20467 5
"77" "C" 0.04 -0.37125 0.01 1 1 4000 1 5 4.60517018598809 5 1000 21702 5
"78" "C" 0.004 -0.9075 0.505 0 1 4000 1 5 0.683196849706777 5 1000 21125 5
"79" "C" 0.04 -0.825 1 0 1 4000 1 5 0 5 1000 22299 5
"80" "C" 0.004 -0.12375 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 20196 5
"81" "C" 0.04 -0.70125 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 22122 5
"82" "C" 0.04 -0.495 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 21871 5
"83" "C" 0.04 -0.825 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 22256 5
"84" "C" 0.04 -0.20625 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 21543 5
"85" "C" 0.004 -0.66 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 20839 5
"86" "C" 0.04 -0.86625 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22304 5
"87" "C" 0.004 -0.37125 0.34 1 1 4000 1 5 1.07880966137193 5 1000 20468 5
"88" "C" 0.04 -0.495 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 21856 5
"89" "C" 0.004 -0.20625 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 20293 5
"90" "C" 0.004 0 0.67 1 1 4000 1 5 0.400477566597125 5 1000 20034 5
"91" "C" 0.004 -0.9075 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 21107 5
"92" "C" 0.04 -0.165 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 21493 5
"93" "C" 0.004 -0.825 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 21013 5
"94" "C" 0.04 -0.78375 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 22215 5
"95" "C" 0.004 -0.28875 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 20388 5
"96" "C" 0.04 -0.66 1 1 1 4000 1 5 0 5 1000 22100 5
"97" "C" 0.004 -0.825 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 21028 5
"98" "C" 0.04 -0.9075 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 22393 5
"99" "C" 0.04 -0.78375 0.34 0 1 4000 1 5 1.07880966137193 5 1000 22217 5
"100" "C" 0.004 -0.04125 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 20070 5
"101" "C" 0.004 -0.86625 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 21074 5
"102" "C" 0.04 -0.99 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 22470 5
"103" "C" 0.004 -0.53625 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 20661 5
"104" "C" 0.004 -0.37125 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 20496 5
"105" "C" 0.04 -0.2475 0.175 1 1 4000 1 5 1.74296930505862 5 1000 21560 5
"106" "C" 0.004 -0.78375 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 20974 5
"107" "C" 0.004 -0.45375 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 20598 5
"108" "C" 0.004 0 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 20032 5
"109" "C" 0.04 -0.04125 0.34 0 1 4000 1 5 1.07880966137193 5 1000 21317 5
"110" "C" 0.04 -0.37125 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 21719 5
"111" "C" 0.004 -0.12375 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 20154 5
"112" "C" 0.004 -0.5775 0.34 0 1 4000 1 5 1.07880966137193 5 1000 20717 5
"113" "C" 0.004 -0.165 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 20228 5
"114" "C" 0.004 0 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 20036 5
"115" "C" 0.04 -0.45375 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 21814 5
"116" "C" 0.004 -0.7425 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 20936 5
"117" "C" 0.04 0 0.95875 0 1 4000 1 5 0.042124926300671 5 1000 21297 5
