"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"64" "Z" 0.006 -0.45375 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 596 5
"65" "Z" 0.06 -0.86625 0 0 1 2666.66666666667 1 5 Inf 5 1000 737 5
"66" "Z" 0.006 -0.86625 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 636 5
"67" "Z" 0.006 -0.94875 0 0 0 2666.66666666667 1 5 Inf 5 1000 643 5
"68" "Z" 0.06 -0.61875 0 1 1 2666.66666666667 1 5 Inf 5 1000 714 5
"69" "Z" 0.006 -0.61875 0 1 1 2666.66666666667 1 5 Inf 5 1000 614 5
"70" "Z" 0.06 -0.94875 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 744 5
"71" "Z" 0.06 -0.28875 0 0 1 2666.66666666667 1 5 Inf 5 1000 681 5
"72" "Z" 0.06 -0.66 0 1 1 2666.66666666667 1 5 Inf 5 1000 718 5
"73" "Z" 0.006 -0.78375 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 628 5
"74" "Z" 0.06 -0.28875 0 0 0 2666.66666666667 1 5 Inf 5 1000 679 5
"75" "Z" 0.06 -0.04125 0 0 0 2666.66666666667 1 5 Inf 5 1000 655 5
"76" "Z" 0.006 -0.53625 0 1 1 2666.66666666667 1 5 Inf 5 1000 606 5
"77" "Z" 0.06 -0.04125 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 656 5
"78" "Z" 0.06 -0.165 0 0 1 2666.66666666667 1 5 Inf 5 1000 669 5
"79" "Z" 0.06 0 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 652 5
"80" "Z" 0.06 -0.495 0 1 1 2666.66666666667 1 5 Inf 5 1000 702 5
"81" "Z" 0.006 -0.04125 0 0 0 2666.66666666667 1 5 Inf 5 1000 555 5
"82" "Z" 0.006 -0.04125 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 556 5
"83" "Z" 0.006 -0.78375 0 1 1 2666.66666666667 1 5 Inf 5 1000 630 5
"84" "Z" 0.06 -0.165 0 0 0 2666.66666666667 1 5 Inf 5 1000 667 5
"85" "Z" 0.06 -0.78375 0 1 1 2666.66666666667 1 5 Inf 5 1000 730 5
"86" "Z" 0.006 -0.33 0 1 1 2666.66666666667 1 5 Inf 5 1000 586 5
"87" "Z" 0.06 -0.495 0 0 0 2666.66666666667 1 5 Inf 5 1000 699 5
"88" "Z" 0.06 -0.70125 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 720 5
"89" "Z" 0.06 -0.5775 0 1 1 2666.66666666667 1 5 Inf 5 1000 710 5
"90" "Z" 0.006 0 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 552 5
