"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"95" "Y" 0.002 -0.99 0.29875 0 1 8000 1 5 1.20814817573642 5 1000 13108 5
"96" "Y" 0.002 -0.94875 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 13098 5
"97" "Y" 0.002 0 1 0 1 8000 1 5 0 5 1000 12525 5
"98" "Y" 0.002 -0.825 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13013 5
"99" "Y" 0.02 -0.78375 0.62875 0 1 8000 1 5 0.464021557568188 5 1000 13616 5
"100" "Y" 0.002 -0.7425 0.835 0 1 8000 1 5 0.180323554131281 5 1000 12971 5
"101" "Y" 0.02 -0.825 1 0 1 8000 1 5 0 5 1000 13650 5
"102" "Y" 0.02 0 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 13144 5
"103" "Y" 0.002 -0.7425 0.62875 0 1 8000 1 5 0.464021557568188 5 1000 12966 5
"104" "Y" 0.002 -0.0825 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 12560 5
"105" "Y" 0.002 -0.70125 0.505 0 1 8000 1 5 0.683196849706777 5 1000 12938 5
"106" "Y" 0.002 -0.37125 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 12735 5
"107" "Y" 0.002 -0.165 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 12614 5
"108" "Y" 0.002 -0.78375 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12977 5
"109" "Y" 0.02 -0.78375 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 13610 5
"110" "Y" 0.002 -0.2475 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 12670 5
"111" "Y" 0.002 -0.53625 0.46375 0 1 8000 1 5 0.768409665060492 5 1000 12837 5
"112" "Y" 0.02 -0.165 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 13228 5
"113" "Y" 0.002 -0.5775 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 12865 5
