"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"53" "Z" 0.06 -0.372413793103448 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 279 5
"54" "Z" 0.06 -0.76551724137931 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 122 5
"55" "Z" 0.06 -0.206896551724138 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 159 5
"56" "Z" 0.06 -0.731034482758621 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 99 5
"57" "Z" 0.06 -0.248275862068966 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 186 5
"58" "Z" 0.06 -0.696551724137931 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 74 5
"59" "Z" 0.06 -0.248275862068966 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 188 5
"60" "Z" 0.06 -0.317241379310345 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 240 5
"61" "Z" 0.06 -0.8 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 146 5
"62" "Z" 0.06 -0.4 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 297 5
"63" "Z" 0.06 -0.717241379310345 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 87 5
"64" "Z" 0.06 -0.63448275862069 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 27 5
"65" "Z" 0.06 -0.627586206896552 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 21 5
"66" "Z" 0.06 -0.620689655172414 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 17 5
"67" "Z" 0.06 -0.696551724137931 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 71 5
"68" "Z" 0.06 -0.675862068965517 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 56 5
"69" "Z" 0.06 -0.4 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 299 5
"70" "Z" 0.06 -0.372413793103448 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 276 5
"71" "Z" 0.06 -0.241379310344828 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 182 5
"72" "Z" 0.06 -0.786206896551724 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 139 5
"73" "Z" 0.06 -0.731034482758621 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 100 5
"74" "Z" 0.06 -0.63448275862069 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 29 5
"75" "Z" 0.06 -0.662068965517241 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 47 5
"76" "Z" 0.06 -0.220689655172414 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 168 5
"77" "Z" 0.06 -0.613793103448276 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 13 5
"78" "Z" 0.06 -0.379310344827586 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 285 5
"79" "Z" 0.06 -0.296551724137931 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 221 5
"80" "Z" 0.06 -0.275862068965517 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 207 5
"81" "Z" 0.06 -0.337931034482759 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 253 5
"82" "Z" 0.06 -0.289655172413793 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 219 5
"83" "Z" 0.06 -0.613793103448276 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 15 5
"84" "Z" 0.06 -0.282758620689655 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 214 5
"85" "Z" 0.06 -0.717241379310345 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 88 5
"86" "Z" 0.06 -0.655172413793103 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 42 5
"87" "Z" 0.06 -0.758620689655172 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 120 5
"88" "Z" 0.06 -0.227586206896552 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 175 5
"89" "Z" 0.06 -0.703448275862069 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 78 5
"90" "Z" 0.06 -0.724137931034483 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 93 5
"91" "Z" 0.06 -0.317241379310345 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 236 5
"92" "Z" 0.06 -0.641379310344828 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 31 5
"93" "Z" 0.06 -0.758620689655172 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 119 5
"94" "Z" 0.06 -0.613793103448276 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 14 5
"95" "Z" 0.06 -0.668965517241379 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 54 5
"96" "Z" 0.06 -0.344827586206897 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 256 5
"97" "Z" 0.06 -0.23448275862069 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 180 5
"98" "Z" 0.06 -0.6 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 5 5
"99" "Z" 0.06 -0.2 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 154 5
"100" "Z" 0.06 -0.682758620689655 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 63 5
"101" "Z" 0.06 -0.324137931034483 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 244 5
"102" "Z" 0.06 -0.689655172413793 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 70 5
"103" "Z" 0.06 -0.648275862068965 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 36 5
"104" "Z" 0.06 -0.227586206896552 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 172 5
"105" "Z" 0.06 -0.337931034482759 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 251 5
"106" "Z" 0.06 -0.289655172413793 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 216 5
"107" "Z" 0.06 -0.696551724137931 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 75 5
"108" "Z" 0.06 -0.675862068965517 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 59 5
"109" "Z" 0.06 -0.351724137931035 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 265 5
"110" "Z" 0.06 -0.324137931034483 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 241 5
"111" "Z" 0.06 -0.620689655172414 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 18 5
"112" "Z" 0.06 -0.8 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 150 5
"113" "Z" 0.06 -0.737931034482759 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 104 5
"114" "Z" 0.06 -0.393103448275862 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 293 5
